Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId
6254,S,-62.07813034294843,-33.856912621161236,105.912682,BC,19/20,796
6255,S,-62.078480342948424,-33.85656262116124,105.912682,BC,19/20,796
6256,S,-62.07778034294843,-33.85656262116124,105.912682,BC,19/20,796
6257,S,-62.07813034294843,-33.85621262116124,105.912682,BC,19/20,796
6259,S,-62.07798034294843,-33.85641262116124,105.912682,BC,19/20,796
450,S,-62.07813034294843,-33.85656262116124,105.912682,BC,19/20,796
6261,S,-62.07798034294843,-33.856712621161236,105.912682,BC,19/20,796
6258,S,-62.078280342948425,-33.856712621161236,105.912682,BC,19/20,796
6260,S,-62.078280342948425,-33.85641262116124,105.912682,BC,19/20,796
6262,B,-62.10073449851082,-33.93230180289746,107.368271,BC,19/20,799
6263,B,-62.10003449851082,-33.93160180289747,107.368271,BC,19/20,799
6264,B,-62.10073449851082,-33.93160180289747,107.368271,BC,19/20,799
6265,B,-62.10003449851082,-33.93230180289746,107.368271,BC,19/20,799
6266,B,-62.10038449851082,-33.93230180289746,107.368271,BC,19/20,799
6267,B,-62.10073449851082,-33.931951802897466,107.368271,BC,19/20,799
6268,B,-62.10003449851082,-33.931951802897466,107.368271,BC,19/20,799
6269,B,-62.10038449851082,-33.93160180289747,107.368271,BC,19/20,799
6270,B,-62.10053449851082,-33.93210180289746,107.368271,BC,19/20,799
6271,B,-62.10023449851082,-33.93180180289747,107.368271,BC,19/20,799
6273,B,-62.10023449851082,-33.93210180289746,107.368271,BC,19/20,799
6272,B,-62.10053449851082,-33.93180180289747,107.368271,BC,19/20,799
451,B,-62.10038449851082,-33.931951802897466,107.368271,BC,19/20,799
6285,S,-62.104402810686906,-33.934426620318575,107.368271,BC,19/20,800
6284,S,-62.1047028106869,-33.93412662031858,107.368271,BC,19/20,800
6283,S,-62.104402810686906,-33.93412662031858,107.368271,BC,19/20,800
6282,S,-62.1047028106869,-33.934426620318575,107.368271,BC,19/20,800
6281,S,-62.104552810686904,-33.93392662031858,107.368271,BC,19/20,800
6280,S,-62.10420281068691,-33.93427662031858,107.368271,BC,19/20,800
6278,S,-62.104552810686904,-33.934626620318575,107.368271,BC,19/20,800
6277,S,-62.10420281068691,-33.934626620318575,107.368271,BC,19/20,800
6276,S,-62.1049028106869,-33.93392662031858,107.368271,BC,19/20,800
6275,S,-62.10420281068691,-33.93392662031858,107.368271,BC,19/20,800
6274,S,-62.1049028106869,-33.934626620318575,107.368271,BC,19/20,800
6279,S,-62.1049028106869,-33.93427662031858,107.368271,BC,19/20,800
452,S,-62.104552810686904,-33.93427662031858,107.368271,BC,19/20,800
6295,m,-61.975856694633976,-33.7905415985705,101.48060600000001,BC,19/20,806
6294,m,-61.97615669463397,-33.790841598570495,101.48060600000001,BC,19/20,806
6293,m,-61.97600669463397,-33.7903415985705,101.48060600000001,BC,19/20,806
6292,m,-61.975656694633976,-33.7906915985705,101.48060600000001,BC,19/20,806
6291,m,-61.97635669463397,-33.7906915985705,101.48060600000001,BC,19/20,806
6290,m,-61.97600669463397,-33.791041598570494,101.48060600000001,BC,19/20,806
6289,m,-61.975656694633976,-33.791041598570494,101.48060600000001,BC,19/20,806
6288,m,-61.97635669463397,-33.7903415985705,101.48060600000001,BC,19/20,806
6287,m,-61.975656694633976,-33.7903415985705,101.48060600000001,BC,19/20,806
6286,m,-61.97635669463397,-33.791041598570494,101.48060600000001,BC,19/20,806
6297,m,-61.975856694633976,-33.790841598570495,101.48060600000001,BC,19/20,806
453,m,-61.97600669463397,-33.7906915985705,101.48060600000001,BC,19/20,806
6296,m,-61.97615669463397,-33.7905415985705,101.48060600000001,BC,19/20,806
6300,M,-61.97334624695122,-33.78295103033802,102.37635,BC,19/20,807
6301,M,-61.97264624695123,-33.783651030338014,102.37635,BC,19/20,807
6302,M,-61.972996246951226,-33.783651030338014,102.37635,BC,19/20,807
6303,M,-61.97334624695122,-33.783301030338016,102.37635,BC,19/20,807
6305,M,-61.972996246951226,-33.78295103033802,102.37635,BC,19/20,807
6306,M,-61.973146246951224,-33.783451030338014,102.37635,BC,19/20,807
6307,M,-61.97284624695123,-33.78315103033802,102.37635,BC,19/20,807
6308,M,-61.973146246951224,-33.78315103033802,102.37635,BC,19/20,807
6309,M,-61.97284624695123,-33.783451030338014,102.37635,BC,19/20,807
6299,M,-61.97264624695123,-33.78295103033802,102.37635,BC,19/20,807
6304,M,-61.97264624695123,-33.783301030338016,102.37635,BC,19/20,807
454,M,-61.972996246951226,-33.783301030338016,102.37635,BC,19/20,807
6298,M,-61.97334624695122,-33.783651030338014,102.37635,BC,19/20,807
6311,B,-61.96982105758744,-33.78641543861926,102.37635,BC,19/20,808
455,B,-61.970171057587436,-33.786765438619256,102.37635,BC,19/20,808
6321,B,-61.97002105758744,-33.78691543861925,102.37635,BC,19/20,808
6320,B,-61.970321057587434,-33.78661543861926,102.37635,BC,19/20,808
6319,B,-61.97002105758744,-33.78661543861926,102.37635,BC,19/20,808
6318,B,-61.970321057587434,-33.78691543861925,102.37635,BC,19/20,808
6317,B,-61.970171057587436,-33.78641543861926,102.37635,BC,19/20,808
6316,B,-61.96982105758744,-33.786765438619256,102.37635,BC,19/20,808
6315,B,-61.97052105758743,-33.786765438619256,102.37635,BC,19/20,808
6310,B,-61.97052105758743,-33.78711543861925,102.37635,BC,19/20,808
6312,B,-61.97052105758743,-33.78641543861926,102.37635,BC,19/20,808
6313,B,-61.96982105758744,-33.78711543861925,102.37635,BC,19/20,808
6314,B,-61.970171057587436,-33.78711543861925,102.37635,BC,19/20,808
6325,S,-62.28174975209889,-33.65617904126492,112.789406,BC,19/20,809
6331,S,-62.28194975209889,-33.655679041264925,112.789406,BC,19/20,809
6330,S,-62.282249752098885,-33.65597904126492,112.789406,BC,19/20,809
6329,S,-62.28209975209889,-33.655479041264925,112.789406,BC,19/20,809
6328,S,-62.28174975209889,-33.65582904126492,112.789406,BC,19/20,809
6327,S,-62.282449752098884,-33.65582904126492,112.789406,BC,19/20,809
6326,S,-62.28209975209889,-33.65617904126492,112.789406,BC,19/20,809
6333,S,-62.28194975209889,-33.65597904126492,112.789406,BC,19/20,809
6324,S,-62.282449752098884,-33.655479041264925,112.789406,BC,19/20,809
6332,S,-62.282249752098885,-33.655679041264925,112.789406,BC,19/20,809
6322,S,-62.282449752098884,-33.65617904126492,112.789406,BC,19/20,809
456,S,-62.28209975209889,-33.65582904126492,112.789406,BC,19/20,809
6323,S,-62.28174975209889,-33.655479041264925,112.789406,BC,19/20,809
6345,M,-62.28361707696933,-33.6607592826971,112.789406,BC,19/20,810
6344,M,-62.283917076969324,-33.660459282697104,112.789406,BC,19/20,810
6343,M,-62.28361707696933,-33.660459282697104,112.789406,BC,19/20,810
6342,M,-62.283917076969324,-33.6607592826971,112.789406,BC,19/20,810
6341,M,-62.283767076969326,-33.660259282697105,112.789406,BC,19/20,810
6340,M,-62.28341707696933,-33.6606092826971,112.789406,BC,19/20,810
6339,M,-62.28411707696932,-33.6606092826971,112.789406,BC,19/20,810
6338,M,-62.283767076969326,-33.6609592826971,112.789406,BC,19/20,810
6337,M,-62.28341707696933,-33.6609592826971,112.789406,BC,19/20,810
6336,M,-62.28411707696932,-33.660259282697105,112.789406,BC,19/20,810
6335,M,-62.28341707696933,-33.660259282697105,112.789406,BC,19/20,810
6334,M,-62.28411707696932,-33.6609592826971,112.789406,BC,19/20,810
457,M,-62.283767076969326,-33.6606092826971,112.789406,BC,19/20,810
6352,M,-62.14634039426185,-33.683952512464856,113.74113500000001,BC,19/20,812
6353,M,-62.146690394261846,-33.68360251246486,113.74113500000001,BC,19/20,812
6354,M,-62.146840394261844,-33.684102512464854,113.74113500000001,BC,19/20,812
6356,M,-62.146840394261844,-33.68380251246486,113.74113500000001,BC,19/20,812
6357,M,-62.14654039426185,-33.684102512464854,113.74113500000001,BC,19/20,812
6351,M,-62.14704039426184,-33.683952512464856,113.74113500000001,BC,19/20,812
6350,M,-62.146690394261846,-33.68430251246485,113.74113500000001,BC,19/20,812
6349,M,-62.14634039426185,-33.68430251246485,113.74113500000001,BC,19/20,812
6355,M,-62.14654039426185,-33.68380251246486,113.74113500000001,BC,19/20,812
6347,M,-62.14634039426185,-33.68360251246486,113.74113500000001,BC,19/20,812
6346,M,-62.14704039426184,-33.68430251246485,113.74113500000001,BC,19/20,812
458,M,-62.146690394261846,-33.683952512464856,113.74113500000001,BC,19/20,812
6348,M,-62.14704039426184,-33.68360251246486,113.74113500000001,BC,19/20,812
6369,S,-62.134521760820725,-33.68620285148026,112.22023,BC,19/20,814
6367,S,-62.134521760820725,-33.685902851480265,112.22023,BC,19/20,814
6366,S,-62.13482176082072,-33.68620285148026,112.22023,BC,19/20,814
6365,S,-62.13467176082072,-33.685702851480265,112.22023,BC,19/20,814
6364,S,-62.134321760820725,-33.68605285148026,112.22023,BC,19/20,814
6363,S,-62.13502176082072,-33.68605285148026,112.22023,BC,19/20,814
6362,S,-62.13467176082072,-33.68640285148026,112.22023,BC,19/20,814
6368,S,-62.13482176082072,-33.685902851480265,112.22023,BC,19/20,814
6360,S,-62.13502176082072,-33.685702851480265,112.22023,BC,19/20,814
6359,S,-62.134321760820725,-33.685702851480265,112.22023,BC,19/20,814
6358,S,-62.13502176082072,-33.68640285148026,112.22023,BC,19/20,814
459,S,-62.13467176082072,-33.68605285148026,112.22023,BC,19/20,814
6361,S,-62.134321760820725,-33.68640285148026,112.22023,BC,19/20,814
6381,S,-62.0938112452341,-33.69007581912557,106.780441,BC,19/20,815
6380,S,-62.094111245234096,-33.68977581912557,106.780441,BC,19/20,815
6379,S,-62.0938112452341,-33.68977581912557,106.780441,BC,19/20,815
6378,S,-62.094111245234096,-33.69007581912557,106.780441,BC,19/20,815
6377,S,-62.0939612452341,-33.68957581912557,106.780441,BC,19/20,815
6376,S,-62.0936112452341,-33.68992581912557,106.780441,BC,19/20,815
6375,S,-62.094311245234096,-33.68992581912557,106.780441,BC,19/20,815
6374,S,-62.0939612452341,-33.69027581912557,106.780441,BC,19/20,815
6372,S,-62.094311245234096,-33.68957581912557,106.780441,BC,19/20,815
6371,S,-62.0936112452341,-33.68957581912557,106.780441,BC,19/20,815
6370,S,-62.094311245234096,-33.69027581912557,106.780441,BC,19/20,815
460,S,-62.0939612452341,-33.68992581912557,106.780441,BC,19/20,815
6373,S,-62.0936112452341,-33.69027581912557,106.780441,BC,19/20,815
6392,S,-62.304295492052475,-33.64584787152999,113.451881,BC,19/20,817
6393,S,-62.30399549205248,-33.64614787152998,113.451881,BC,19/20,817
6388,S,-62.30379549205248,-33.645997871529985,113.451881,BC,19/20,817
6390,S,-62.304295492052475,-33.64614787152998,113.451881,BC,19/20,817
6391,S,-62.30399549205248,-33.64584787152999,113.451881,BC,19/20,817
6389,S,-62.30414549205248,-33.64564787152999,113.451881,BC,19/20,817
6387,S,-62.304495492052475,-33.645997871529985,113.451881,BC,19/20,817
6383,S,-62.30379549205248,-33.64564787152999,113.451881,BC,19/20,817
6385,S,-62.30379549205248,-33.64634787152998,113.451881,BC,19/20,817
6384,S,-62.304495492052475,-33.64564787152999,113.451881,BC,19/20,817
6382,S,-62.304495492052475,-33.64634787152998,113.451881,BC,19/20,817
6386,S,-62.30414549205248,-33.64634787152998,113.451881,BC,19/20,817
461,S,-62.30414549205248,-33.645997871529985,113.451881,BC,19/20,817
6405,B,-62.30554992513536,-33.64851420175767,113.451881,BC,19/20,818
6404,B,-62.305849925135355,-33.648214201757675,113.451881,BC,19/20,818
6403,B,-62.30554992513536,-33.648214201757675,113.451881,BC,19/20,818
6402,B,-62.305849925135355,-33.64851420175767,113.451881,BC,19/20,818
6401,B,-62.30569992513536,-33.648014201757675,113.451881,BC,19/20,818
6400,B,-62.30534992513536,-33.64836420175767,113.451881,BC,19/20,818
6399,B,-62.306049925135355,-33.64836420175767,113.451881,BC,19/20,818
6398,B,-62.30569992513536,-33.64871420175767,113.451881,BC,19/20,818
6397,B,-62.30534992513536,-33.64871420175767,113.451881,BC,19/20,818
6396,B,-62.306049925135355,-33.648014201757675,113.451881,BC,19/20,818
6395,B,-62.30534992513536,-33.648014201757675,113.451881,BC,19/20,818
6394,B,-62.306049925135355,-33.64871420175767,113.451881,BC,19/20,818
462,B,-62.30569992513536,-33.64836420175767,113.451881,BC,19/20,818
6417,M,-62.301309246427884,-33.6487310719462,114.89813999999998,BC,19/20,819
6416,M,-62.30160924642788,-33.648431071946206,114.89813999999998,BC,19/20,819
6414,M,-62.30160924642788,-33.6487310719462,114.89813999999998,BC,19/20,819
6413,M,-62.30145924642788,-33.648231071946206,114.89813999999998,BC,19/20,819
6412,M,-62.301109246427885,-33.648581071946204,114.89813999999998,BC,19/20,819
6415,M,-62.301309246427884,-33.648431071946206,114.89813999999998,BC,19/20,819
6410,M,-62.30145924642788,-33.6489310719462,114.89813999999998,BC,19/20,819
6411,M,-62.30180924642788,-33.648581071946204,114.89813999999998,BC,19/20,819
6406,M,-62.30180924642788,-33.6489310719462,114.89813999999998,BC,19/20,819
463,M,-62.30145924642788,-33.648581071946204,114.89813999999998,BC,19/20,819
6408,M,-62.30180924642788,-33.648231071946206,114.89813999999998,BC,19/20,819
6407,M,-62.301109246427885,-33.648231071946206,114.89813999999998,BC,19/20,819
6409,M,-62.301109246427885,-33.6489310719462,114.89813999999998,BC,19/20,819
6428,B,-62.302720796341504,-33.65166960175593,114.89813999999998,BC,19/20,820
6426,B,-62.302720796341504,-33.65196960175592,114.89813999999998,BC,19/20,820
6425,B,-62.302570796341506,-33.65146960175593,114.89813999999998,BC,19/20,820
6424,B,-62.30222079634151,-33.651819601755925,114.89813999999998,BC,19/20,820
6429,B,-62.30242079634151,-33.65196960175592,114.89813999999998,BC,19/20,820
6422,B,-62.302570796341506,-33.65216960175592,114.89813999999998,BC,19/20,820
6423,B,-62.3029207963415,-33.651819601755925,114.89813999999998,BC,19/20,820
464,B,-62.302570796341506,-33.651819601755925,114.89813999999998,BC,19/20,820
6418,B,-62.3029207963415,-33.65216960175592,114.89813999999998,BC,19/20,820
6427,B,-62.30242079634151,-33.65166960175593,114.89813999999998,BC,19/20,820
6420,B,-62.3029207963415,-33.65146960175593,114.89813999999998,BC,19/20,820
6421,B,-62.30222079634151,-33.65216960175592,114.89813999999998,BC,19/20,820
6419,B,-62.30222079634151,-33.65146960175593,114.89813999999998,BC,19/20,820
6430,S,-62.2988914279046,-33.65047324419521,114.590225,BC,19/20,821
6431,S,-62.298191427904605,-33.64977324419522,114.590225,BC,19/20,821
6432,S,-62.2988914279046,-33.64977324419522,114.590225,BC,19/20,821
6434,S,-62.2985414279046,-33.65047324419521,114.590225,BC,19/20,821
6435,S,-62.2988914279046,-33.650123244195214,114.590225,BC,19/20,821
6436,S,-62.298191427904605,-33.650123244195214,114.590225,BC,19/20,821
6437,S,-62.2985414279046,-33.64977324419522,114.590225,BC,19/20,821
6438,S,-62.2986914279046,-33.65027324419521,114.590225,BC,19/20,821
6440,S,-62.2986914279046,-33.649973244195216,114.590225,BC,19/20,821
6441,S,-62.298391427904605,-33.65027324419521,114.590225,BC,19/20,821
6433,S,-62.298191427904605,-33.65047324419521,114.590225,BC,19/20,821
6439,S,-62.298391427904605,-33.649973244195216,114.590225,BC,19/20,821
465,S,-62.2985414279046,-33.650123244195214,114.590225,BC,19/20,821
6443,P,-62.29995138193452,-33.65351289715375,114.590225,BC,19/20,822
6442,P,-62.300651381934514,-33.65421289715375,114.590225,BC,19/20,822
6446,P,-62.30030138193452,-33.65421289715375,114.590225,BC,19/20,822
6447,P,-62.300651381934514,-33.65386289715375,114.590225,BC,19/20,822
6448,P,-62.29995138193452,-33.65386289715375,114.590225,BC,19/20,822
6449,P,-62.30030138193452,-33.65351289715375,114.590225,BC,19/20,822
6450,P,-62.300451381934515,-33.65401289715375,114.590225,BC,19/20,822
6451,P,-62.30015138193452,-33.65371289715375,114.590225,BC,19/20,822
6452,P,-62.300451381934515,-33.65371289715375,114.590225,BC,19/20,822
6453,P,-62.30015138193452,-33.65401289715375,114.590225,BC,19/20,822
6444,P,-62.300651381934514,-33.65351289715375,114.590225,BC,19/20,822
6445,P,-62.29995138193452,-33.65421289715375,114.590225,BC,19/20,822
466,P,-62.30030138193452,-33.65386289715375,114.590225,BC,19/20,822
6459,X,-61.89424058293203,-33.60578592278622,106.05264299999999,BC,19/20,825
6465,X,-61.89374058293203,-33.605935922786216,106.05264299999999,BC,19/20,825
6464,X,-61.89404058293203,-33.60563592278622,106.05264299999999,BC,19/20,825
6463,X,-61.89374058293203,-33.60563592278622,106.05264299999999,BC,19/20,825
6462,X,-61.89404058293203,-33.605935922786216,106.05264299999999,BC,19/20,825
6461,X,-61.89389058293203,-33.60543592278622,106.05264299999999,BC,19/20,825
6460,X,-61.89354058293203,-33.60578592278622,106.05264299999999,BC,19/20,825
6458,X,-61.89389058293203,-33.606135922786216,106.05264299999999,BC,19/20,825
6457,X,-61.89354058293203,-33.606135922786216,106.05264299999999,BC,19/20,825
6456,X,-61.89424058293203,-33.60543592278622,106.05264299999999,BC,19/20,825
6455,X,-61.89354058293203,-33.60543592278622,106.05264299999999,BC,19/20,825
6454,X,-61.89424058293203,-33.606135922786216,106.05264299999999,BC,19/20,825
467,X,-61.89389058293203,-33.60578592278622,106.05264299999999,BC,19/20,825
6466,S,-61.8879418000882,-33.602201304514715,106.05264299999999,BC,19/20,826
6469,S,-61.887241800088205,-33.602201304514715,106.05264299999999,BC,19/20,826
6470,S,-61.8875918000882,-33.602201304514715,106.05264299999999,BC,19/20,826
6471,S,-61.8879418000882,-33.60185130451472,106.05264299999999,BC,19/20,826
6472,S,-61.887241800088205,-33.60185130451472,106.05264299999999,BC,19/20,826
6477,S,-61.887441800088205,-33.602001304514715,106.05264299999999,BC,19/20,826
6473,S,-61.8875918000882,-33.60150130451472,106.05264299999999,BC,19/20,826
6474,S,-61.8877418000882,-33.602001304514715,106.05264299999999,BC,19/20,826
468,S,-61.8875918000882,-33.60185130451472,106.05264299999999,BC,19/20,826
6475,S,-61.887441800088205,-33.60170130451472,106.05264299999999,BC,19/20,826
6476,S,-61.8877418000882,-33.60170130451472,106.05264299999999,BC,19/20,826
6468,S,-61.8879418000882,-33.60150130451472,106.05264299999999,BC,19/20,826
6467,S,-61.887241800088205,-33.60150130451472,106.05264299999999,BC,19/20,826
6484,s,-61.78384450083182,-33.83243590248789,103.701309,BC,19/20,828
6481,s,-61.78384450083182,-33.832785902487885,103.701309,BC,19/20,828
6482,s,-61.784194500831816,-33.832785902487885,103.701309,BC,19/20,828
6483,s,-61.784544500831814,-33.83243590248789,103.701309,BC,19/20,828
6485,s,-61.784194500831816,-33.83208590248789,103.701309,BC,19/20,828
6486,s,-61.784344500831814,-33.832585902487885,103.701309,BC,19/20,828
6487,s,-61.78404450083182,-33.83228590248789,103.701309,BC,19/20,828
6488,s,-61.784344500831814,-33.83228590248789,103.701309,BC,19/20,828
6489,s,-61.78404450083182,-33.832585902487885,103.701309,BC,19/20,828
6480,s,-61.784544500831814,-33.83208590248789,103.701309,BC,19/20,828
6479,s,-61.78384450083182,-33.83208590248789,103.701309,BC,19/20,828
6478,s,-61.784544500831814,-33.832785902487885,103.701309,BC,19/20,828
469,s,-61.784194500831816,-33.83243590248789,103.701309,BC,19/20,828
6497,S,-61.770994845607575,-33.83460578819747,100.799461,BC,19/20,830
6501,S,-61.77084484560758,-33.83510578819747,100.799461,BC,19/20,830
6500,S,-61.77114484560757,-33.83480578819747,100.799461,BC,19/20,830
6499,S,-61.77084484560758,-33.83480578819747,100.799461,BC,19/20,830
6498,S,-61.77114484560757,-33.83510578819747,100.799461,BC,19/20,830
6496,S,-61.77064484560758,-33.83495578819747,100.799461,BC,19/20,830
6495,S,-61.77134484560757,-33.83495578819747,100.799461,BC,19/20,830
6494,S,-61.770994845607575,-33.835305788197466,100.799461,BC,19/20,830
6492,S,-61.77134484560757,-33.83460578819747,100.799461,BC,19/20,830
6491,S,-61.77064484560758,-33.83460578819747,100.799461,BC,19/20,830
6493,S,-61.77064484560758,-33.835305788197466,100.799461,BC,19/20,830
470,S,-61.770994845607575,-33.83495578819747,100.799461,BC,19/20,830
6490,S,-61.77134484560757,-33.835305788197466,100.799461,BC,19/20,830
6508,S,-61.7504516888435,-33.834244072280484,100.053009,BC,19/20,831
6505,S,-61.7504516888435,-33.83459407228048,100.053009,BC,19/20,831
6509,S,-61.750801688843495,-33.833894072280486,100.053009,BC,19/20,831
471,S,-61.750801688843495,-33.834244072280484,100.053009,BC,19/20,831
6507,S,-61.75115168884349,-33.834244072280484,100.053009,BC,19/20,831
6510,S,-61.75095168884349,-33.83439407228048,100.053009,BC,19/20,831
6511,S,-61.7506516888435,-33.834094072280486,100.053009,BC,19/20,831
6512,S,-61.75095168884349,-33.834094072280486,100.053009,BC,19/20,831
6513,S,-61.7506516888435,-33.83439407228048,100.053009,BC,19/20,831
6502,S,-61.75115168884349,-33.83459407228048,100.053009,BC,19/20,831
6503,S,-61.7504516888435,-33.833894072280486,100.053009,BC,19/20,831
6504,S,-61.75115168884349,-33.833894072280486,100.053009,BC,19/20,831
6506,S,-61.750801688843495,-33.83459407228048,100.053009,BC,19/20,831
6520,S,-61.752211642873405,-33.83803341042636,100.053009,BC,19/20,832
6525,S,-61.752411642873405,-33.83818341042636,100.053009,BC,19/20,832
6524,S,-61.7527116428734,-33.837883410426365,100.053009,BC,19/20,832
6519,S,-61.7529116428734,-33.83803341042636,100.053009,BC,19/20,832
6523,S,-61.752411642873405,-33.837883410426365,100.053009,BC,19/20,832
6522,S,-61.7527116428734,-33.83818341042636,100.053009,BC,19/20,832
6521,S,-61.7525616428734,-33.837683410426365,100.053009,BC,19/20,832
6518,S,-61.7525616428734,-33.83838341042636,100.053009,BC,19/20,832
6517,S,-61.752211642873405,-33.83838341042636,100.053009,BC,19/20,832
6515,S,-61.752211642873405,-33.837683410426365,100.053009,BC,19/20,832
6514,S,-61.7529116428734,-33.83838341042636,100.053009,BC,19/20,832
472,S,-61.7525616428734,-33.83803341042636,100.053009,BC,19/20,832
6516,S,-61.7529116428734,-33.837683410426365,100.053009,BC,19/20,832
6531,S,-61.66922119729382,-33.8500158460702,103.53335600000001,BC,19/20,835
6530,S,-61.668871197293825,-33.8503658460702,103.53335600000001,BC,19/20,835
6532,S,-61.66852119729383,-33.8500158460702,103.53335600000001,BC,19/20,835
6533,S,-61.668871197293825,-33.8496658460702,103.53335600000001,BC,19/20,835
6534,S,-61.66902119729382,-33.8501658460702,103.53335600000001,BC,19/20,835
6536,S,-61.66902119729382,-33.8498658460702,103.53335600000001,BC,19/20,835
6537,S,-61.66872119729383,-33.8501658460702,103.53335600000001,BC,19/20,835
6529,S,-61.66852119729383,-33.8503658460702,103.53335600000001,BC,19/20,835
6535,S,-61.66872119729383,-33.8498658460702,103.53335600000001,BC,19/20,835
6527,S,-61.66852119729383,-33.8496658460702,103.53335600000001,BC,19/20,835
6526,S,-61.66922119729382,-33.8503658460702,103.53335600000001,BC,19/20,835
473,S,-61.668871197293825,-33.8500158460702,103.53335600000001,BC,19/20,835
6528,S,-61.66922119729382,-33.8496658460702,103.53335600000001,BC,19/20,835
6549,s,-61.671430600208254,-33.8528006025083,103.53335600000001,BC,19/20,836
6548,s,-61.67173060020825,-33.85250060250831,103.53335600000001,BC,19/20,836
6547,s,-61.671430600208254,-33.85250060250831,103.53335600000001,BC,19/20,836
6546,s,-61.67173060020825,-33.8528006025083,103.53335600000001,BC,19/20,836
6545,s,-61.67158060020825,-33.85230060250831,103.53335600000001,BC,19/20,836
6544,s,-61.671230600208254,-33.852650602508305,103.53335600000001,BC,19/20,836
6543,s,-61.67193060020825,-33.852650602508305,103.53335600000001,BC,19/20,836
6542,s,-61.67158060020825,-33.8530006025083,103.53335600000001,BC,19/20,836
6540,s,-61.67193060020825,-33.85230060250831,103.53335600000001,BC,19/20,836
6539,s,-61.671230600208254,-33.85230060250831,103.53335600000001,BC,19/20,836
6538,s,-61.67193060020825,-33.8530006025083,103.53335600000001,BC,19/20,836
474,s,-61.67158060020825,-33.852650602508305,103.53335600000001,BC,19/20,836
6541,s,-61.671230600208254,-33.8530006025083,103.53335600000001,BC,19/20,836
6555,M,-61.66171823537689,-33.851227459488605,102.908203,BC,19/20,837
6557,M,-61.66136823537689,-33.85087745948861,102.908203,BC,19/20,837
6558,M,-61.66151823537689,-33.8513774594886,102.908203,BC,19/20,837
6560,M,-61.66151823537689,-33.85107745948861,102.908203,BC,19/20,837
6561,M,-61.66121823537689,-33.8513774594886,102.908203,BC,19/20,837
6556,M,-61.66101823537689,-33.851227459488605,102.908203,BC,19/20,837
6554,M,-61.66136823537689,-33.8515774594886,102.908203,BC,19/20,837
6559,M,-61.66121823537689,-33.85107745948861,102.908203,BC,19/20,837
6552,M,-61.66171823537689,-33.85087745948861,102.908203,BC,19/20,837
6551,M,-61.66101823537689,-33.85087745948861,102.908203,BC,19/20,837
6550,M,-61.66171823537689,-33.8515774594886,102.908203,BC,19/20,837
6553,M,-61.66101823537689,-33.8515774594886,102.908203,BC,19/20,837
475,M,-61.66136823537689,-33.851227459488605,102.908203,BC,19/20,837
6573,M,-61.66281608837772,-33.855339123079034,102.908203,BC,19/20,838
6571,M,-61.66281608837772,-33.85503912307904,102.908203,BC,19/20,838
6570,M,-61.66311608837771,-33.855339123079034,102.908203,BC,19/20,838
6569,M,-61.662966088377715,-33.85483912307904,102.908203,BC,19/20,838
6568,M,-61.66261608837772,-33.855189123079036,102.908203,BC,19/20,838
6567,M,-61.66331608837771,-33.855189123079036,102.908203,BC,19/20,838
6566,M,-61.662966088377715,-33.85553912307903,102.908203,BC,19/20,838
6572,M,-61.66311608837771,-33.85503912307904,102.908203,BC,19/20,838
6564,M,-61.66331608837771,-33.85483912307904,102.908203,BC,19/20,838
6563,M,-61.66261608837772,-33.85483912307904,102.908203,BC,19/20,838
6562,M,-61.66331608837771,-33.85553912307903,102.908203,BC,19/20,838
476,M,-61.662966088377715,-33.855189123079036,102.908203,BC,19/20,838
6565,M,-61.66261608837772,-33.85553912307903,102.908203,BC,19/20,838
6585,s,-61.51866195895525,-33.83350922801195,102.255051,BC,19/20,839
6584,s,-61.518961958955245,-33.83320922801195,102.255051,BC,19/20,839
6583,s,-61.51866195895525,-33.83320922801195,102.255051,BC,19/20,839
6582,s,-61.518961958955245,-33.83350922801195,102.255051,BC,19/20,839
6581,s,-61.51881195895525,-33.83300922801195,102.255051,BC,19/20,839
6580,s,-61.51846195895525,-33.83335922801195,102.255051,BC,19/20,839
6579,s,-61.519161958955245,-33.83335922801195,102.255051,BC,19/20,839
6578,s,-61.51881195895525,-33.83370922801195,102.255051,BC,19/20,839
6576,s,-61.519161958955245,-33.83300922801195,102.255051,BC,19/20,839
6575,s,-61.51846195895525,-33.83300922801195,102.255051,BC,19/20,839
6574,s,-61.519161958955245,-33.83370922801195,102.255051,BC,19/20,839
477,s,-61.51881195895525,-33.83335922801195,102.255051,BC,19/20,839
6577,s,-61.51846195895525,-33.83370922801195,102.255051,BC,19/20,839
6597,X,-61.51704094866455,-33.83712549028494,102.255051,BC,19/20,840
6593,X,-61.51719094866455,-33.836625490284945,102.255051,BC,19/20,840
6596,X,-61.51734094866455,-33.836825490284944,102.255051,BC,19/20,840
6595,X,-61.51704094866455,-33.836825490284944,102.255051,BC,19/20,840
6594,X,-61.51734094866455,-33.83712549028494,102.255051,BC,19/20,840
6592,X,-61.51684094866455,-33.83697549028494,102.255051,BC,19/20,840
478,X,-61.51719094866455,-33.83697549028494,102.255051,BC,19/20,840
6590,X,-61.51719094866455,-33.83732549028494,102.255051,BC,19/20,840
6589,X,-61.51684094866455,-33.83732549028494,102.255051,BC,19/20,840
