Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId
4389,M,-62.073487197664,-33.890563463665515,109.215752,BC,18/19,115
4386,M,-62.073137197664,-33.88986346366552,109.215752,BC,18/19,115
4390,M,-62.073837197664,-33.89021346366552,109.215752,BC,18/19,115
4394,M,-62.073337197664,-33.89006346366552,109.215752,BC,18/19,115
4393,M,-62.073637197664,-33.890363463665516,109.215752,BC,18/19,115
4396,M,-62.073337197664,-33.890363463665516,109.215752,BC,18/19,115
4392,M,-62.073487197664,-33.88986346366552,109.215752,BC,18/19,115
4391,M,-62.073137197664,-33.89021346366552,109.215752,BC,18/19,115
1195,N,-62.07555083711415,-33.887787349980506,107.424255,BC,18/19,117
1203,N,-62.07535083711415,-33.887987349980506,107.424255,BC,18/19,117
1193,N,-62.07555083711415,-33.8884873499805,107.424255,BC,18/19,117
1194,N,-62.074850837114155,-33.887787349980506,107.424255,BC,18/19,117
1196,N,-62.074850837114155,-33.8884873499805,107.424255,BC,18/19,117
1197,N,-62.07520083711415,-33.8884873499805,107.424255,BC,18/19,117
50,N,-62.07520083711415,-33.888137349980504,107.424255,BC,18/19,117
1199,N,-62.074850837114155,-33.888137349980504,107.424255,BC,18/19,117
1200,N,-62.07520083711415,-33.887787349980506,107.424255,BC,18/19,117
1202,N,-62.075050837114155,-33.887987349980506,107.424255,BC,18/19,117
1201,N,-62.07535083711415,-33.8882873499805,107.424255,BC,18/19,117
1204,N,-62.075050837114155,-33.8882873499805,107.424255,BC,18/19,117
1198,N,-62.07555083711415,-33.888137349980504,107.424255,BC,18/19,117
568,N,-62.06913362716899,-33.885330671525004,107.424255,BC,18/19,118
7413,N,-62.06913362716899,-33.885680671525,107.424255,BC,18/19,118
7415,N,-62.06878362716899,-33.885330671525004,107.424255,BC,18/19,118
7416,N,-62.06913362716899,-33.88498067152501,107.424255,BC,18/19,118
7417,N,-62.069283627168986,-33.885480671525,107.424255,BC,18/19,118
7411,N,-62.069483627168985,-33.88498067152501,107.424255,BC,18/19,118
7410,N,-62.06878362716899,-33.88498067152501,107.424255,BC,18/19,118
7409,N,-62.069483627168985,-33.885680671525,107.424255,BC,18/19,118
7414,N,-62.069483627168985,-33.885330671525004,107.424255,BC,18/19,118
7412,N,-62.06878362716899,-33.885680671525,107.424255,BC,18/19,118
7419,N,-62.069283627168986,-33.885180671525006,107.424255,BC,18/19,118
7418,N,-62.06898362716899,-33.885180671525006,107.424255,BC,18/19,118
7420,N,-62.06898362716899,-33.885480671525,107.424255,BC,18/19,118
2968,N,-62.076996049463,-33.88536532659939,107.162994,BC,18/19,119
2967,N,-62.077296049462994,-33.885065326599396,107.162994,BC,18/19,119
2966,N,-62.076996049463,-33.885065326599396,107.162994,BC,18/19,119
2965,N,-62.077296049462994,-33.88536532659939,107.162994,BC,18/19,119
2964,N,-62.077146049462996,-33.884865326599396,107.162994,BC,18/19,119
2963,N,-62.076796049463,-33.88521532659939,107.162994,BC,18/19,119
2962,N,-62.077496049462994,-33.88521532659939,107.162994,BC,18/19,119
2960,N,-62.076796049463,-33.88556532659939,107.162994,BC,18/19,119
2961,N,-62.077146049462996,-33.88556532659939,107.162994,BC,18/19,119
2958,N,-62.076796049463,-33.884865326599396,107.162994,BC,18/19,119
197,N,-62.077146049462996,-33.88521532659939,107.162994,BC,18/19,119
2957,N,-62.077496049462994,-33.88556532659939,107.162994,BC,18/19,119
2959,N,-62.077496049462994,-33.884865326599396,107.162994,BC,18/19,119
4869,P,-62.07154198531514,-33.883027698781085,107.162994,BC,18/19,120
4870,P,-62.07189198531514,-33.88267769878109,107.162994,BC,18/19,120
4872,P,-62.07154198531514,-33.88232769878109,107.162994,BC,18/19,120
4873,P,-62.07169198531514,-33.882827698781085,107.162994,BC,18/19,120
4874,P,-62.071391985315145,-33.88252769878109,107.162994,BC,18/19,120
4875,P,-62.07169198531514,-33.88252769878109,107.162994,BC,18/19,120
4868,P,-62.071191985315146,-33.883027698781085,107.162994,BC,18/19,120
4867,P,-62.07189198531514,-33.88232769878109,107.162994,BC,18/19,120
4866,P,-62.071191985315146,-33.88232769878109,107.162994,BC,18/19,120
4865,P,-62.07189198531514,-33.883027698781085,107.162994,BC,18/19,120
4876,P,-62.071391985315145,-33.882827698781085,107.162994,BC,18/19,120
4871,P,-62.071191985315146,-33.88267769878109,107.162994,BC,18/19,120
356,P,-62.07154198531514,-33.88267769878109,107.162994,BC,18/19,120
2712,S,-62.05899073420719,-33.907200884068466,108.31066899999999,BC,18/19,123
2716,S,-62.058840734207195,-33.90770088406846,108.31066899999999,BC,18/19,123
2715,S,-62.05914073420719,-33.907400884068466,108.31066899999999,BC,18/19,123
2714,S,-62.058840734207195,-33.907400884068466,108.31066899999999,BC,18/19,123
2713,S,-62.05914073420719,-33.90770088406846,108.31066899999999,BC,18/19,123
2711,S,-62.058640734207195,-33.90755088406846,108.31066899999999,BC,18/19,123
2709,S,-62.05899073420719,-33.90790088406846,108.31066899999999,BC,18/19,123
2708,S,-62.058640734207195,-33.90790088406846,108.31066899999999,BC,18/19,123
2707,S,-62.05934073420719,-33.907200884068466,108.31066899999999,BC,18/19,123
2710,S,-62.05934073420719,-33.90755088406846,108.31066899999999,BC,18/19,123
2705,S,-62.05934073420719,-33.90790088406846,108.31066899999999,BC,18/19,123
176,S,-62.05899073420719,-33.90755088406846,108.31066899999999,BC,18/19,123
2706,S,-62.058640734207195,-33.907200884068466,108.31066899999999,BC,18/19,123
290,S,-62.06024122786002,-33.897479463619646,112.79873700000002,BC,18/19,128
4074,S,-62.05989122786002,-33.89712946361965,112.79873700000002,BC,18/19,128
4075,S,-62.060591227860016,-33.89712946361965,112.79873700000002,BC,18/19,128
4076,S,-62.05989122786002,-33.897829463619644,112.79873700000002,BC,18/19,128
4077,S,-62.06024122786002,-33.897829463619644,112.79873700000002,BC,18/19,128
4078,S,-62.060591227860016,-33.897479463619646,112.79873700000002,BC,18/19,128
4084,S,-62.06009122786002,-33.897629463619644,112.79873700000002,BC,18/19,128
4083,S,-62.060391227860016,-33.89732946361965,112.79873700000002,BC,18/19,128
4082,S,-62.06009122786002,-33.89732946361965,112.79873700000002,BC,18/19,128
4073,S,-62.060591227860016,-33.897829463619644,112.79873700000002,BC,18/19,128
4081,S,-62.060391227860016,-33.897629463619644,112.79873700000002,BC,18/19,128
4080,S,-62.06024122786002,-33.89712946361965,112.79873700000002,BC,18/19,128
4079,S,-62.05989122786002,-33.897479463619646,112.79873700000002,BC,18/19,128
4545,M,-62.08180066472627,-33.85324338186664,108.021423,BC,18/19,129
4544,M,-62.081450664726276,-33.85324338186664,108.021423,BC,18/19,129
329,M,-62.08180066472627,-33.85289338186664,108.021423,BC,18/19,129
4541,M,-62.08215066472627,-33.85324338186664,108.021423,BC,18/19,129
4546,M,-62.08215066472627,-33.85289338186664,108.021423,BC,18/19,129
4542,M,-62.081450664726276,-33.852543381866646,108.021423,BC,18/19,129
4547,M,-62.081450664726276,-33.85289338186664,108.021423,BC,18/19,129
4543,M,-62.08215066472627,-33.852543381866646,108.021423,BC,18/19,129
4549,M,-62.08195066472627,-33.85304338186664,108.021423,BC,18/19,129
4550,M,-62.081650664726276,-33.852743381866645,108.021423,BC,18/19,129
4551,M,-62.08195066472627,-33.852743381866645,108.021423,BC,18/19,129
4552,M,-62.081650664726276,-33.85304338186664,108.021423,BC,18/19,129
4548,M,-62.08180066472627,-33.852543381866646,108.021423,BC,18/19,129
2263,S,-62.07068780624204,-33.84746612882458,107.32161699999999,BC,18/19,134
2264,S,-62.06998780624205,-33.84816612882457,107.32161699999999,BC,18/19,134
2265,S,-62.070337806242044,-33.84816612882457,107.32161699999999,BC,18/19,134
2266,S,-62.07068780624204,-33.847816128824576,107.32161699999999,BC,18/19,134
2267,S,-62.06998780624205,-33.847816128824576,107.32161699999999,BC,18/19,134
2268,S,-62.070337806242044,-33.84746612882458,107.32161699999999,BC,18/19,134
2261,S,-62.07068780624204,-33.84816612882457,107.32161699999999,BC,18/19,134
2269,S,-62.07048780624204,-33.847966128824574,107.32161699999999,BC,18/19,134
139,S,-62.070337806242044,-33.847816128824576,107.32161699999999,BC,18/19,134
2271,S,-62.07048780624204,-33.84766612882458,107.32161699999999,BC,18/19,134
2272,S,-62.070187806242046,-33.847966128824574,107.32161699999999,BC,18/19,134
2270,S,-62.070187806242046,-33.84766612882458,107.32161699999999,BC,18/19,134
2262,S,-62.06998780624205,-33.84746612882458,107.32161699999999,BC,18/19,134
1452,S,-62.06779050435668,-33.84375415819903,106.13662,BC,18/19,136
1453,S,-62.06794050435668,-33.84425415819903,106.13662,BC,18/19,136
1455,S,-62.06794050435668,-33.84395415819903,106.13662,BC,18/19,136
1451,S,-62.06744050435668,-33.84410415819903,106.13662,BC,18/19,136
71,S,-62.06779050435668,-33.84410415819903,106.13662,BC,18/19,136
1450,S,-62.06814050435668,-33.84410415819903,106.13662,BC,18/19,136
1449,S,-62.06779050435668,-33.84445415819903,106.13662,BC,18/19,136
1448,S,-62.06744050435668,-33.84445415819903,106.13662,BC,18/19,136
1456,S,-62.06764050435668,-33.84425415819903,106.13662,BC,18/19,136
1454,S,-62.06764050435668,-33.84395415819903,106.13662,BC,18/19,136
1445,S,-62.06814050435668,-33.84445415819903,106.13662,BC,18/19,136
1446,S,-62.06744050435668,-33.84375415819903,106.13662,BC,18/19,136
1447,S,-62.06814050435668,-33.84375415819903,106.13662,BC,18/19,136
2828,M,-62.08439164053938,-33.87310715676789,105.42748999999999,BC,18/19,143
186,M,-62.08474164053938,-33.87275715676789,105.42748999999999,BC,18/19,143
2827,M,-62.085091640539375,-33.87240715676789,105.42748999999999,BC,18/19,143
2829,M,-62.08474164053938,-33.87310715676789,105.42748999999999,BC,18/19,143
2830,M,-62.085091640539375,-33.87275715676789,105.42748999999999,BC,18/19,143
2831,M,-62.08439164053938,-33.87275715676789,105.42748999999999,BC,18/19,143
2832,M,-62.08474164053938,-33.87240715676789,105.42748999999999,BC,18/19,143
2833,M,-62.084891640539375,-33.87290715676789,105.42748999999999,BC,18/19,143
2834,M,-62.08459164053938,-33.87260715676789,105.42748999999999,BC,18/19,143
2835,M,-62.084891640539375,-33.87260715676789,105.42748999999999,BC,18/19,143
2836,M,-62.08459164053938,-33.87290715676789,105.42748999999999,BC,18/19,143
2826,M,-62.08439164053938,-33.87240715676789,105.42748999999999,BC,18/19,143
2825,M,-62.085091640539375,-33.87310715676789,105.42748999999999,BC,18/19,143
274,N,-62.09405087106593,-33.935145090274446,107.806816,BC,18/19,149
3892,N,-62.093900871065934,-33.935295090274444,107.806816,BC,18/19,149
3891,N,-62.09420087106593,-33.93499509027445,107.806816,BC,18/19,149
3890,N,-62.093900871065934,-33.93499509027445,107.806816,BC,18/19,149
3889,N,-62.09420087106593,-33.935295090274444,107.806816,BC,18/19,149
3888,N,-62.09405087106593,-33.93479509027445,107.806816,BC,18/19,149
3887,N,-62.093700871065934,-33.935145090274446,107.806816,BC,18/19,149
3886,N,-62.09440087106593,-33.935145090274446,107.806816,BC,18/19,149
3885,N,-62.09405087106593,-33.93549509027444,107.806816,BC,18/19,149
3884,N,-62.093700871065934,-33.93549509027444,107.806816,BC,18/19,149
3883,N,-62.09440087106593,-33.93479509027445,107.806816,BC,18/19,149
3882,N,-62.093700871065934,-33.93479509027445,107.806816,BC,18/19,149
3881,N,-62.09440087106593,-33.93549509027444,107.806816,BC,18/19,149
6283,N,-62.089676783933044,-33.938253343648796,107.806816,BC,18/19,150
6282,N,-62.08897678393305,-33.938253343648796,107.806816,BC,18/19,150
6281,N,-62.089676783933044,-33.93895334364879,107.806816,BC,18/19,150
6291,N,-62.089476783933044,-33.938453343648796,107.806816,BC,18/19,150
6290,N,-62.08917678393305,-33.938453343648796,107.806816,BC,18/19,150
6285,N,-62.089326783933046,-33.93895334364879,107.806816,BC,18/19,150
6284,N,-62.08897678393305,-33.93895334364879,107.806816,BC,18/19,150
6286,N,-62.089676783933044,-33.93860334364879,107.806816,BC,18/19,150
6287,N,-62.08897678393305,-33.93860334364879,107.806816,BC,18/19,150
6288,N,-62.089326783933046,-33.938253343648796,107.806816,BC,18/19,150
6289,N,-62.089476783933044,-33.93875334364879,107.806816,BC,18/19,150
474,N,-62.089326783933046,-33.93860334364879,107.806816,BC,18/19,150
6292,N,-62.08917678393305,-33.93875334364879,107.806816,BC,18/19,150
3468,S,-62.08955835683172,-33.93310433750589,107.84413899999998,BC,18/19,151
3463,S,-62.08990835683172,-33.93310433750589,107.84413899999998,BC,18/19,151
3462,S,-62.089208356831726,-33.93310433750589,107.84413899999998,BC,18/19,151
3461,S,-62.08990835683172,-33.93380433750588,107.84413899999998,BC,18/19,151
3466,S,-62.08990835683172,-33.933454337505886,107.84413899999998,BC,18/19,151
3467,S,-62.089208356831726,-33.933454337505886,107.84413899999998,BC,18/19,151
239,S,-62.08955835683172,-33.933454337505886,107.84413899999998,BC,18/19,151
3464,S,-62.089208356831726,-33.93380433750588,107.84413899999998,BC,18/19,151
3470,S,-62.089408356831726,-33.93330433750589,107.84413899999998,BC,18/19,151
3465,S,-62.08955835683172,-33.93380433750588,107.84413899999998,BC,18/19,151
3472,S,-62.089408356831726,-33.933604337505884,107.84413899999998,BC,18/19,151
3471,S,-62.08970835683172,-33.93330433750589,107.84413899999998,BC,18/19,151
3469,S,-62.08970835683172,-33.933604337505884,107.84413899999998,BC,18/19,151
1615,S,-62.11862339626688,-33.90977620895322,106.668472,BC,18/19,153
1616,S,-62.11792339626688,-33.91047620895321,106.668472,BC,18/19,153
1617,S,-62.11827339626688,-33.91047620895321,106.668472,BC,18/19,153
1620,S,-62.11827339626688,-33.90977620895322,106.668472,BC,18/19,153
1621,S,-62.11842339626688,-33.91027620895321,106.668472,BC,18/19,153
1623,S,-62.11842339626688,-33.90997620895322,106.668472,BC,18/19,153
1618,S,-62.11862339626688,-33.910126208953216,106.668472,BC,18/19,153
85,S,-62.11827339626688,-33.910126208953216,106.668472,BC,18/19,153
1619,S,-62.11792339626688,-33.910126208953216,106.668472,BC,18/19,153
1614,S,-62.11792339626688,-33.90977620895322,106.668472,BC,18/19,153
1622,S,-62.11812339626688,-33.90997620895322,106.668472,BC,18/19,153
1624,S,-62.11812339626688,-33.91027620895321,106.668472,BC,18/19,153
1613,S,-62.11862339626688,-33.91047620895321,106.668472,BC,18/19,153
29,S,-62.10535162852106,-33.92500007013646,110.14881899999999,BC,18/19,159
949,S,-62.10550162852106,-33.92515007013646,110.14881899999999,BC,18/19,159
942,S,-62.105001628521066,-33.924650070136465,110.14881899999999,BC,18/19,159
943,S,-62.10570162852106,-33.924650070136465,110.14881899999999,BC,18/19,159
944,S,-62.105001628521066,-33.92535007013646,110.14881899999999,BC,18/19,159
945,S,-62.10535162852106,-33.92535007013646,110.14881899999999,BC,18/19,159
946,S,-62.10570162852106,-33.92500007013646,110.14881899999999,BC,18/19,159
947,S,-62.105001628521066,-33.92500007013646,110.14881899999999,BC,18/19,159
948,S,-62.10535162852106,-33.924650070136465,110.14881899999999,BC,18/19,159
950,S,-62.105201628521066,-33.924850070136465,110.14881899999999,BC,18/19,159
951,S,-62.10550162852106,-33.924850070136465,110.14881899999999,BC,18/19,159
952,S,-62.105201628521066,-33.92515007013646,110.14881899999999,BC,18/19,159
941,S,-62.10570162852106,-33.92535007013646,110.14881899999999,BC,18/19,159
4804,M,-62.062406956846715,-33.919039418142965,114.67420200000001,BC,18/19,163
4793,M,-62.06290695684671,-33.919239418142965,114.67420200000001,BC,18/19,163
4794,M,-62.062206956846715,-33.91853941814297,114.67420200000001,BC,18/19,163
4795,M,-62.06290695684671,-33.91853941814297,114.67420200000001,BC,18/19,163
4801,M,-62.06270695684671,-33.919039418142965,114.67420200000001,BC,18/19,163
4797,M,-62.06255695684671,-33.919239418142965,114.67420200000001,BC,18/19,163
4798,M,-62.06290695684671,-33.91888941814297,114.67420200000001,BC,18/19,163
4799,M,-62.062206956846715,-33.91888941814297,114.67420200000001,BC,18/19,163
4800,M,-62.06255695684671,-33.91853941814297,114.67420200000001,BC,18/19,163
4796,M,-62.062206956846715,-33.919239418142965,114.67420200000001,BC,18/19,163
4803,M,-62.06270695684671,-33.91873941814297,114.67420200000001,BC,18/19,163
4802,M,-62.062406956846715,-33.91873941814297,114.67420200000001,BC,18/19,163
350,M,-62.06255695684671,-33.91888941814297,114.67420200000001,BC,18/19,163
2692,S,-62.058146015511184,-33.9168871344596,113.80645,BC,18/19,165
2688,S,-62.05829601551118,-33.916387134459605,113.80645,BC,18/19,165
2687,S,-62.057946015511185,-33.9167371344596,113.80645,BC,18/19,165
2686,S,-62.05864601551118,-33.9167371344596,113.80645,BC,18/19,165
2684,S,-62.057946015511185,-33.9170871344596,113.80645,BC,18/19,165
2689,S,-62.05844601551118,-33.9168871344596,113.80645,BC,18/19,165
2685,S,-62.05829601551118,-33.9170871344596,113.80645,BC,18/19,165
2682,S,-62.057946015511185,-33.916387134459605,113.80645,BC,18/19,165
2681,S,-62.05864601551118,-33.9170871344596,113.80645,BC,18/19,165
174,S,-62.05829601551118,-33.9167371344596,113.80645,BC,18/19,165
2690,S,-62.058146015511184,-33.916587134459604,113.80645,BC,18/19,165
2683,S,-62.05864601551118,-33.916387134459605,113.80645,BC,18/19,165
2691,S,-62.05844601551118,-33.916587134459604,113.80645,BC,18/19,165
3496,S,-62.05430190539324,-33.920692027643035,113.80645,BC,18/19,166
3491,S,-62.05410190539324,-33.92054202764304,113.80645,BC,18/19,166
241,S,-62.054451905393236,-33.92054202764304,113.80645,BC,18/19,166
3492,S,-62.054451905393236,-33.92019202764304,113.80645,BC,18/19,166
3493,S,-62.054601905393234,-33.920692027643035,113.80645,BC,18/19,166
3494,S,-62.05430190539324,-33.92039202764304,113.80645,BC,18/19,166
3495,S,-62.054601905393234,-33.92039202764304,113.80645,BC,18/19,166
3490,S,-62.054801905393234,-33.92054202764304,113.80645,BC,18/19,166
3489,S,-62.054451905393236,-33.920892027643035,113.80645,BC,18/19,166
3485,S,-62.054801905393234,-33.920892027643035,113.80645,BC,18/19,166
3486,S,-62.05410190539324,-33.92019202764304,113.80645,BC,18/19,166
3487,S,-62.054801905393234,-33.92019202764304,113.80645,BC,18/19,166
3488,S,-62.05410190539324,-33.920892027643035,113.80645,BC,18/19,166
5212,S,-62.05055042443479,-33.919308449780836,114.954124,BC,18/19,168
5211,S,-62.050850424434785,-33.91900844978084,114.954124,BC,18/19,168
5209,S,-62.050850424434785,-33.919308449780836,114.954124,BC,18/19,168
384,S,-62.05070042443479,-33.91915844978084,114.954124,BC,18/19,168
5208,S,-62.05070042443479,-33.91880844978084,114.954124,BC,18/19,168
5206,S,-62.051050424434784,-33.91915844978084,114.954124,BC,18/19,168
5205,S,-62.05070042443479,-33.919508449780835,114.954124,BC,18/19,168
5204,S,-62.05035042443479,-33.919508449780835,114.954124,BC,18/19,168
5203,S,-62.051050424434784,-33.91880844978084,114.954124,BC,18/19,168
5202,S,-62.05035042443479,-33.91880844978084,114.954124,BC,18/19,168
5201,S,-62.051050424434784,-33.919508449780835,114.954124,BC,18/19,168
5207,S,-62.05035042443479,-33.91915844978084,114.954124,BC,18/19,168
5210,S,-62.05055042443479,-33.91900844978084,114.954124,BC,18/19,168
458,S,-62.08738157158422,-33.93222467804372,109.83157299999999,BC,18/19,169
6089,S,-62.087731571584214,-33.932574678043714,109.83157299999999,BC,18/19,169
6097,S,-62.087531571584215,-33.932374678043715,109.83157299999999,BC,18/19,169
6099,S,-62.087531571584215,-33.93207467804372,109.83157299999999,BC,18/19,169
6090,S,-62.08703157158422,-33.93187467804372,109.83157299999999,BC,18/19,169
6091,S,-62.087731571584214,-33.93187467804372,109.83157299999999,BC,18/19,169
6092,S,-62.08703157158422,-33.932574678043714,109.83157299999999,BC,18/19,169
6093,S,-62.08738157158422,-33.932574678043714,109.83157299999999,BC,18/19,169
6094,S,-62.087731571584214,-33.93222467804372,109.83157299999999,BC,18/19,169
6095,S,-62.08703157158422,-33.93222467804372,109.83157299999999,BC,18/19,169
6096,S,-62.08738157158422,-33.93187467804372,109.83157299999999,BC,18/19,169
6100,S,-62.08723157158422,-33.932374678043715,109.83157299999999,BC,18/19,169
6098,S,-62.08723157158422,-33.93207467804372,109.83157299999999,BC,18/19,169
7037,S,-62.07953389097127,-33.93249782373778,115.71923799999999,BC,18/19,172
7038,S,-62.078833890971275,-33.93179782373779,115.71923799999999,BC,18/19,172
7039,S,-62.07953389097127,-33.93179782373779,115.71923799999999,BC,18/19,172
537,S,-62.07918389097127,-33.932147823737786,115.71923799999999,BC,18/19,172
7040,S,-62.078833890971275,-33.93249782373778,115.71923799999999,BC,18/19,172
7048,S,-62.079033890971274,-33.932297823737784,115.71923799999999,BC,18/19,172
7041,S,-62.07918389097127,-33.93249782373778,115.71923799999999,BC,18/19,172
7042,S,-62.07953389097127,-33.932147823737786,115.71923799999999,BC,18/19,172
7043,S,-62.078833890971275,-33.932147823737786,115.71923799999999,BC,18/19,172
7044,S,-62.07918389097127,-33.93179782373779,115.71923799999999,BC,18/19,172
7045,S,-62.07933389097127,-33.932297823737784,115.71923799999999,BC,18/19,172
7046,S,-62.079033890971274,-33.93199782373779,115.71923799999999,BC,18/19,172
7047,S,-62.07933389097127,-33.93199782373779,115.71923799999999,BC,18/19,172
5727,S,-62.07794445357925,-33.92680999774648,118.956993,BC,18/19,173
5726,S,-62.07764445357925,-33.92680999774648,118.956993,BC,18/19,173
5725,S,-62.07794445357925,-33.92710999774648,118.956993,BC,18/19,173
5724,S,-62.07779445357925,-33.92660999774648,118.956993,BC,18/19,173
5723,S,-62.077444453579254,-33.92695999774648,118.956993,BC,18/19,173
5728,S,-62.07764445357925,-33.92710999774648,118.956993,BC,18/19,173
5722,S,-62.07814445357925,-33.92695999774648,118.956993,BC,18/19,173
5720,S,-62.077444453579254,-33.92730999774648,118.956993,BC,18/19,173
427,S,-62.07779445357925,-33.92695999774648,118.956993,BC,18/19,173
5719,S,-62.07814445357925,-33.92660999774648,118.956993,BC,18/19,173
5718,S,-62.077444453579254,-33.92660999774648,118.956993,BC,18/19,173
5717,S,-62.07814445357925,-33.92730999774648,118.956993,BC,18/19,173
5721,S,-62.07779445357925,-33.92730999774648,118.956993,BC,18/19,173
6365,S,-62.07513400589653,-33.93026901869586,118.956993,BC,18/19,174
6367,S,-62.07513400589653,-33.929569018695865,118.956993,BC,18/19,174
6368,S,-62.074434005896535,-33.93026901869586,118.956993,BC,18/19,174
6369,S,-62.07478400589653,-33.93026901869586,118.956993,BC,18/19,174
6370,S,-62.07513400589653,-33.92991901869586,118.956993,BC,18/19,174
6371,S,-62.074434005896535,-33.92991901869586,118.956993,BC,18/19,174
6372,S,-62.07478400589653,-33.929569018695865,118.956993,BC,18/19,174
6373,S,-62.07493400589653,-33.93006901869586,118.956993,BC,18/19,174
6374,S,-62.074634005896534,-33.929769018695865,118.956993,BC,18/19,174
6375,S,-62.07493400589653,-33.929769018695865,118.956993,BC,18/19,174
6376,S,-62.074634005896534,-33.93006901869586,118.956993,BC,18/19,174
481,S,-62.07478400589653,-33.92991901869586,118.956993,BC,18/19,174
6366,S,-62.074434005896535,-33.929569018695865,118.956993,BC,18/19,174
804,S,-62.07181987279355,-33.92311284045657,116.65231299999999,BC,18/19,175
806,S,-62.07166987279355,-33.92331284045657,116.65231299999999,BC,18/19,175
807,S,-62.071969872793545,-33.92331284045657,116.65231299999999,BC,18/19,175
808,S,-62.07166987279355,-33.92361284045656,116.65231299999999,BC,18/19,175
797,S,-62.072169872793545,-33.92381284045656,116.65231299999999,BC,18/19,175
802,S,-62.072169872793545,-33.923462840456565,116.65231299999999,BC,18/19,175
801,S,-62.07181987279355,-33.92381284045656,116.65231299999999,BC,18/19,175
800,S,-62.07146987279355,-33.92381284045656,116.65231299999999,BC,18/19,175
799,S,-62.072169872793545,-33.92311284045657,116.65231299999999,BC,18/19,175
798,S,-62.07146987279355,-33.92311284045657,116.65231299999999,BC,18/19,175
17,S,-62.07181987279355,-33.923462840456565,116.65231299999999,BC,18/19,175
805,S,-62.071969872793545,-33.92361284045656,116.65231299999999,BC,18/19,175
803,S,-62.07146987279355,-33.923462840456565,116.65231299999999,BC,18/19,175
3100,S,-61.99620026511678,-33.64522642496248,112.910706,BC,18/19,177
3099,S,-61.99650026511677,-33.644926424962485,112.910706,BC,18/19,177
3098,S,-61.99620026511678,-33.644926424962485,112.910706,BC,18/19,177
3097,S,-61.99650026511677,-33.64522642496248,112.910706,BC,18/19,177
3096,S,-61.996350265116774,-33.644726424962485,112.910706,BC,18/19,177
3095,S,-61.99600026511678,-33.64507642496248,112.910706,BC,18/19,177
208,S,-61.996350265116774,-33.64507642496248,112.910706,BC,18/19,177
3093,S,-61.996350265116774,-33.64542642496248,112.910706,BC,18/19,177
3094,S,-61.99670026511677,-33.64507642496248,112.910706,BC,18/19,177
3089,S,-61.99670026511677,-33.64542642496248,112.910706,BC,18/19,177
3090,S,-61.99600026511678,-33.644726424962485,112.910706,BC,18/19,177
3091,S,-61.99670026511677,-33.644726424962485,112.910706,BC,18/19,177
3092,S,-61.99600026511678,-33.64542642496248,112.910706,BC,18/19,177
3789,M,-62.00283430627957,-33.6383703473418,118.033257,BC,18/19,181
3785,M,-62.003184306279564,-33.6383703473418,118.033257,BC,18/19,181
3786,M,-62.00248430627957,-33.6376703473418,118.033257,BC,18/19,181
3787,M,-62.003184306279564,-33.6376703473418,118.033257,BC,18/19,181
3792,M,-62.00283430627957,-33.6376703473418,118.033257,BC,18/19,181
3791,M,-62.00248430627957,-33.6380203473418,118.033257,BC,18/19,181
3796,M,-62.00268430627957,-33.6381703473418,118.033257,BC,18/19,181
3795,M,-62.002984306279565,-33.6378703473418,118.033257,BC,18/19,181
3794,M,-62.00268430627957,-33.6378703473418,118.033257,BC,18/19,181
3793,M,-62.002984306279565,-33.6381703473418,118.033257,BC,18/19,181
3788,M,-62.00248430627957,-33.6383703473418,118.033257,BC,18/19,181
3790,M,-62.003184306279564,-33.6380203473418,118.033257,BC,18/19,181
266,M,-62.00283430627957,-33.6380203473418,118.033257,BC,18/19,181
6167,S,-61.96283902602712,-33.679037753506066,110.708656,BC,18/19,186
6161,S,-61.963539026027114,-33.67938775350606,110.708656,BC,18/19,186
6162,S,-61.96283902602712,-33.67868775350607,110.708656,BC,18/19,186
6163,S,-61.963539026027114,-33.67868775350607,110.708656,BC,18/19,186
6164,S,-61.96283902602712,-33.67938775350606,110.708656,BC,18/19,186
6165,S,-61.963189026027116,-33.67938775350606,110.708656,BC,18/19,186
6166,S,-61.963539026027114,-33.679037753506066,110.708656,BC,18/19,186
6168,S,-61.963189026027116,-33.67868775350607,110.708656,BC,18/19,186
464,S,-61.963189026027116,-33.679037753506066,110.708656,BC,18/19,186
6170,S,-61.96303902602712,-33.67888775350607,110.708656,BC,18/19,186
6171,S,-61.963339026027114,-33.67888775350607,110.708656,BC,18/19,186
6172,S,-61.96303902602712,-33.67918775350606,110.708656,BC,18/19,186
6169,S,-61.963339026027114,-33.67918775350606,110.708656,BC,18/19,186
6860,S,-61.98696892206862,-33.65733947291287,109.20642099999999,BC,18/19,187
6859,S,-61.987668922068615,-33.65663947291287,109.20642099999999,BC,18/19,187
6858,S,-61.98696892206862,-33.65663947291287,109.20642099999999,BC,18/19,187
6857,S,-61.987668922068615,-33.65733947291287,109.20642099999999,BC,18/19,187
6864,S,-61.98731892206862,-33.65663947291287,109.20642099999999,BC,18/19,187
6861,S,-61.98731892206862,-33.65733947291287,109.20642099999999,BC,18/19,187
6863,S,-61.98696892206862,-33.65698947291287,109.20642099999999,BC,18/19,187
6865,S,-61.987468922068615,-33.65713947291287,109.20642099999999,BC,18/19,187
